season,station_i,station_j,distance_km,n_pair_days,chi_0_95,f_madogram,theta_fmadogram
W,6267,6319,213.05019199075986,3044,0.5332080200501254,0.06326409071591906,1.2897132540331968
W,6267,6320,158.61038466719884,3046,0.584870194353809,0.051604689282293385,1.2301749730597955
W,6267,6330,132.1010601006366,3046,0.6259915844657515,0.048646947688148645,1.2155605127249132
W,6267,6343,133.2726223306369,3045,0.6212477759283705,0.0514123304001486,1.22921865171198
W,6267,6344,121.92174734926049,3046,0.6231203007518797,0.048776847395583446,1.216198336074061
W,6267,6348,107.69570707325015,3042,0.6229860365198712,0.049460834223763295,1.2195628614819618
W,6267,6350,151.1883133696692,3046,0.6011278195488722,0.06126247011136128,1.2792670603169556
W,6267,6356,116.64457749800994,3044,0.6528084918177797,0.052122570048603094,1.2327537248494946
W,6267,6370,160.89987282435834,3046,0.5970030710579265,0.06097636294901609,1.2777816855539144
W,6267,6375,139.41725837647417,3045,0.5852977037187563,0.05885746187238964,1.2668410175187585
W,6267,6380,222.95133878678436,3046,0.5062134502923976,0.07015702372134179,1.3264309414973923
W,6267,6391,165.1811077052569,3046,0.5692963752665245,0.06323050254021977,1.2895371719314823
W,6269,6270,87.69400268254824,3069,0.682943722943723,0.0419693094505025,1.1832598134424226
W,6269,6273,38.111622548247425,3069,0.7600277585010409,0.03232608147621014,1.1382419681569895
W,6269,6275,50.2971175314006,3069,0.7571022727272727,0.03861474801552011,1.1673861392380138
W,6269,6277,116.71026875138303,3068,0.5858585858585859,0.05128957735544687,1.2286088076722748
W,6269,6278,50.91361842899327,3069,0.7421599718111346,0.036567431528745205,1.1578112287160645
W,6269,6279,79.31533115951459,2977,0.7633404361427212,0.03854814348391999,1.1670733054362594
W,6269,6280,104.30733758771062,3069,0.6898668210770121,0.04253151076623272,1.1859429087125564
W,6269,6283,88.89068576201822,3068,0.676164631388512,0.04039137898909716,1.175764235667542
W,6269,6285,138.60540910352643,2844,0.6047008547008548,0.05891086137137073,1.2671154477053226
W,6269,6286,137.99150818774672,3062,0.6479539924795399,0.04980365932964017,1.2212530615219153
W,6269,6290,95.89114228561048,3067,0.6720026350461132,0.03970983538200924,1.172542619566793
W,6269,6308,188.22296385004395,3013,0.5655664929550279,0.05586663777120391,1.2515759567840081
W,6269,6310,172.37309188713542,3069,0.6034801136363637,0.05175829152266152,1.230939203308334
W,6269,6312,149.46314545490128,3050,0.5782868050584586,0.05326394275039098,1.2384582210727184
W,6269,6316,152.1591128992984,3039,0.584510231811257,0.04937079745555946,1.2191193876330755
W,6269,6319,176.95826824200006,3067,0.5757339015151515,0.050980561714054684,1.2270750767880527
W,6269,6320,138.1156527456457,3069,0.6008496176720476,0.05021815048567201,1.2233000310701612
W,6269,6330,107.25543939785085,3069,0.5681818181818181,0.04703970703427565,1.2076990313048703
W,6269,6343,102.35081637578038,3068,0.6613636363636364,0.0428584264978359,1.1875061424385327
W,6269,6344,90.38908226223386,3069,0.6787878787878787,0.0387967344411326,1.1682413692111235
W,6269,6348,66.4250897929886,3065,0.7127272727272728,0.03516938962864978,1.1513213150939143
W,6269,6350,105.75402644413522,3069,0.6379110251450677,0.04948565638921508,1.2196851536073066
W,6269,6356,70.17080754135154,3067,0.6909090909090909,0.0397168911685273,1.1725759229764356
W,6269,6370,111.40284418526527,3069,0.6672936259143156,0.045334002666943075,1.199416727588426
W,6269,6375,88.85447322537497,3068,0.6785470600040135,0.041824951522181394,1.1825719303621407
W,6269,6380,172.4638536502902,3069,0.6067662930676629,0.05677305997319083,1.2561805470116814
W,6269,6391,115.78178507775725,3069,0.6438502673796791,0.05195243486919068,1.231905890857918
W,6270,6273,58.664228195900826,3069,0.6740676117775355,0.036468173556052016,1.1573491677403165
W,6270,6275,130.17446653304043,3069,0.6460714285714286,0.05278727489905806,1.23607232950334
W,6270,6277,36.378592037454034,3068,0.7282539682539682,0.03521741274927791,1.1515435978683954
W,6270,6278,94.08639026987193,3069,0.6109966777408637,0.045153086341640364,1.1985419049168502
W,6270,6279,76.1808597224629,2977,0.6854443967367969,0.04047767089418411,1.1761728139433378
W,6270,6280,56.61067916614565,3069,0.7189808917197453,0.03599205239204148,1.1551354996292058
W,6270,6283,142.23268816751872,3068,0.5863752665245203,0.0529841586455957,1.2370571856472024
W,6270,6285,57.959417192992895,2844,0.6567956583294006,0.04382296260336361,1.1921313832605758
W,6270,6286,93.11955803889865,3062,0.6636913451511992,0.03900980957955112,1.1692435561111267
W,6270,6290,130.52337568321653,3067,0.622111801242236,0.04937880696239679,1.2191588310773314
W,6270,6308,260.7885795644382,3013,0.4859909428960642,0.06712101140997224,1.3101144346534288
W,6270,6310,246.36942035053892,3069,0.4734375,0.06506683058583054,1.299203809511571
W,6270,6312,216.8204082632082,3050,0.5027671541057368,0.06426936172137904,1.2949958349281052
W,6270,6316,223.20404749885256,3039,0.5135398782581552,0.061036701944747404,1.278094784758359
W,6270,6319,256.8100127370961,3067,0.4531473214285714,0.06654976352777832,1.3070699145046758
W,6270,6320,201.47385579491882,3069,0.4819225634178905,0.060163029083979906,1.2735696772314624
W,6270,6330,175.72262896524816,3069,0.5255844155844156,0.05484834222394878,1.2464254204868854
W,6270,6343,177.1269190414319,3068,0.5714718614718615,0.054855598809242116,1.2464620409130331
W,6270,6344,165.75265434927996,3069,0.5718281718281718,0.05158676047564718,1.2300858044707468
W,6270,6348,150.17015903015977,3065,0.588095238095238,0.05043157437810488,1.2243554996476547
W,6270,6350,192.51144289704206,3069,0.5378723404255319,0.06344783860360322,1.2906770105118848
W,6270,6356,157.25465730723363,3067,0.5829761904761905,0.05303427666400141,1.237308025627432
W,6270,6370,198.83000640298218,3069,0.5359605911330049,0.062048228606326396,1.2833564454317572
W,6270,6375,173.99143120259458,3068,0.5428192999053927,0.05942967465905663,1.2697851908798707
W,6270,6380,257.72889942791113,3069,0.47741682974559685,0.07398011589138188,1.3473082766837234
W,6270,6391,194.2686970011823,3069,0.5096218487394958,0.06397790815221739,1.2934617733752463
W,6273,6275,71.97294870280207,3069,0.7150047709923664,0.04382112347949899,1.1921225454968196
W,6273,6277,81.62877772195519,3068,0.6242013005371784,0.04676654017279434,1.20636843621662
W,6273,6278,38.92076200454456,3069,0.699272146280845,0.03549830353807628,1.1528446669127983
W,6273,6279,46.46550497260437,2977,0.7253649635036497,0.03520404955395796,1.1514817395468886
W,6273,6280,66.21368736127677,3069,0.6721446978168911,0.03827927872524715,1.1658113962031547
W,6273,6283,87.7302462422659,3068,0.6793323459040674,0.04301850579907328,1.1882724195398549
W,6273,6285,102.77385499168993,2844,0.635561160151324,0.05259472261766903,1.2351099786993534
W,6273,6286,100.71941609534596,3062,0.6346464590182204,0.043509077729071734,1.1906240654803166
W,6273,6290,82.99544300272532,3067,0.7142383006969797,0.04146976653259214,1.1808812745846553
W,6273,6308,225.89151795610871,3013,0.560120581514076,0.06367160811401301,1.291851776313701
W,6273,6310,210.17107631385153,3069,0.6101204675572519,0.058301612004132496,1.2639883395031903
W,6273,6312,186.05718269708495,3050,0.5815351325359139,0.0590398463327542,1.2677786001376734
W,6273,6316,189.46332715322708,3039,0.5857655689090058,0.05572415986157568,1.2508538832281022
W,6273,6319,215.05567699272694,3067,0.5715052480916031,0.05991745177663856,1.272300967255024
W,6273,6320,173.68408140216823,3069,0.6112577584361847,0.05537331913289412,1.2490778062391834
W,6273,6330,143.6390360467501,3069,0.5937196391394866,0.05161179495533388,1.2302103149666594
W,6273,6343,139.93661161276688,3068,0.6259906759906759,0.04790419792850613,1.2119205606820946
W,6273,6344,127.96812301177441,3069,0.6435701702877276,0.04547690150779764,1.2001082086197994
W,6273,6348,104.4363187063178,3065,0.6721119592875318,0.04248202770247085,1.1857064870660177
W,6273,6350,142.14241427396908,3069,0.6479346001840723,0.055445956685652144,1.2494452925105703
W,6273,6356,106.57750672272294,3067,0.6626272264631043,0.04474124868619303,1.196553052773073
W,6273,6370,143.5436215953086,3069,0.6465912082126876,0.05324653241624163,1.2383709865945645
W,6273,6375,116.66284607670545,3068,0.6272685910722411,0.04934062372768371,1.2189708073348464
W,6273,6380,199.9595704835628,3069,0.608281919899613,0.0644071572479941,1.2957218343675254
W,6273,6391,135.60471706008872,3069,0.6294342164346655,0.05510352378724949,1.2477139142855285
W,6275,6277,152.489146145073,3068,0.5667824074074075,0.06232469175492966,1.284798756433533
W,6275,6278,49.75683744938688,3069,0.7238372093023255,0.03947496645196048,1.171434617344608
W,6275,6279,90.66108594254138,2977,0.6939108720706877,0.04481886603304791,1.1969276083235119
W,6275,6280,128.23074778500722,3069,0.6499004777070063,0.05240203401963179,1.2341477754701422
W,6275,6283,53.65171626961816,3068,0.7336287313432835,0.03732706775473593,1.161354015561683
W,6275,6285,172.58678223912412,2844,0.5380400421496312,0.06861080659845806,1.31809237527466
W,6275,6286,153.2593057650318,3062,0.5893932481751825,0.05708945301337626,1.2577922490299172
W,6275,6290,73.59753591432357,3067,0.7018115942028986,0.04015955280429385,1.1746673353734023
W,6275,6308,187.40113778821018,3013,0.599422770700637,0.055102554258239025,1.2477090160244395
W,6275,6310,170.89995235007572,3069,0.6046875,0.05120659577310123,1.2281967394833302
W,6275,6312,157.65278525498422,3050,0.5720226377952755,0.05619468499998971,1.2532402524291013
W,6275,6316,156.0348343766241,3039,0.5655312143852096,0.05216460416029557,1.2329632925172669
W,6275,6319,166.65885179701775,3067,0.59765625,0.050485407930862106,1.2246218869046064
W,6275,6320,151.46593712510548,3069,0.5770443925233645,0.05413760828591851,1.2428444708143735
W,6275,6330,119.98100968012236,3069,0.5599431818181818,0.0512881184413369,1.228601561711183
W,6275,6343,108.35899642807576,3068,0.6705492424242424,0.043165268048001214,1.1889754216522082
W,6275,6344,98.11516702859917,3069,0.7018793706293707,0.04144362556295076,1.1807569488651397
W,6275,6348,65.46537665099532,3065,0.7427083333333333,0.035971884292441726,1.155041830763169
W,6275,6350,84.34217961294394,3069,0.6204122340425532,0.043262672882601404,1.1894422474976796
W,6275,6356,54.41023681534989,3067,0.7364583333333333,0.03534754639993045,1.1521461734509826
W,6275,6370,75.41918770590799,3069,0.6836206896551724,0.03865906606137726,1.1675943460352924
W,6275,6375,45.487278895083165,3068,0.7208609271523179,0.035595004296022595,1.1532929431220489
W,6275,6380,128.03563041781658,3069,0.6353167808219178,0.05196921621592576,1.2319894886551903
W,6275,6391,65.87482455801079,3069,0.6597426470588235,0.04140858465152978,1.1805903175054622
W,6277,6278,108.74461250984209,3068,0.5883505598621878,0.05214143320889467,1.2328477652330585
W,6277,6279,77.81632360173744,2976,0.6247511612475116,0.047282926412232563,1.2088851036145687
W,6277,6280,41.0305634630893,3068,0.6543996225524888,0.04052932978391648,1.1764174839053645
W,6277,6283,152.57517266541652,3067,0.5501934770591488,0.05910139490824267,1.2680951775564941
W,6277,6285,22.33305879748664,2843,0.7229508196721312,0.0336972595286651,1.1445295367323134
W,6277,6286,67.5915331530764,3061,0.6397404703974048,0.04043979389358618,1.1759934535507721
W,6277,6290,134.8569290015438,3066,0.5934782608695652,0.05499306960191648,1.2471560141893616
W,6277,6308,296.00881856944,3012,0.47029185283772224,0.07096350249843622,1.3308040360747049
W,6277,6310,281.31357628438786,3068,0.4642071759259259,0.07338887655225111,1.34405514773803
W,6277,6312,252.50749722257862,3049,0.5042869641294838,0.06839895438343241,1.3169545351111023
W,6277,6316,258.4966931192553,3038,0.5122874299843568,0.06733284861264036,1.3112454846490453
W,6277,6319,290.47203792701896,3066,0.4642071759259259,0.07378094784268993,1.3462114021850844
W,6277,6320,237.42881770463197,3068,0.4942194530979578,0.06452914875433781,1.2963649510397883
W,6277,6330,211.0459206050161,3068,0.5526936026936027,0.06048521445887346,1.2752363126278203
W,6277,6343,211.54288043344502,3067,0.5468855218855219,0.062261537144383955,1.2844691176471754
W,6277,6344,199.95196648171083,3068,0.5184149184149185,0.06275337188210359,1.2870387915955899
W,6277,6348,181.9093446346639,3064,0.5418518518518518,0.0601038558794353,1.2732638450359426
W,6277,6350,222.4536560228232,3068,0.5654846335697399,0.07028319704212146,1.3271140274633886
W,6277,6356,186.84542540883263,3066,0.5587962962962962,0.061341987803013046,1.2796802342480245
W,6277,6370,225.1711982934405,3068,0.5363984674329503,0.06939589682698545,1.3223187903488347
W,6277,6375,197.76043670383547,3067,0.5120922246750061,0.06708723976845817,1.3099342220015728
W,6277,6380,280.28976730595156,3068,0.4490867579908676,0.0809529692441014,1.3863669865316754
W,6277,6391,212.88308468597828,3068,0.48709150326797385,0.07166023922945094,1.3345953179809407
W,6278,6279,40.907469085621464,2977,0.7234288766245327,0.03230351726724767,1.1381388077947394
W,6278,6280,79.70691326186744,3069,0.7127277440379203,0.039842982442665084,1.173171247736978
W,6278,6283,48.93884882701589,3068,0.7103002429711905,0.037415869597902926,1.1617689286719781
W,6278,6285,127.04958709775192,2844,0.5662554426705371,0.05767377676343536,1.2607748477647471
W,6278,6286,103.54391328099777,3062,0.6556611780682398,0.044609123603179215,1.1959157546419859
W,6278,6290,46.51320982044925,3067,0.6921975058982137,0.03622361016801176,1.1562115319459643
W,6278,6308,229.6954506603758,3013,0.5803255484784147,0.06411115568014852,1.2941628652148038
W,6278,6310,213.3379683869265,3069,0.579124273255814,0.060649756661064945,1.2760884172961613
W,6278,6312,194.81906236172318,3050,0.4859229078923274,0.06422225750656242,1.2947477635690838
W,6278,6316,195.6051247495702,3039,0.5478286616660086,0.060058632591322554,1.2730301673837912
W,6278,6319,212.68717549025033,3067,0.560078581871345,0.06143656509721537,1.2801718529536503
W,6278,6320,185.3443571273584,3069,0.530591175831341,0.060618731013946985,1.275927697845814
W,6278,6330,153.7231670381489,3069,0.5440274841437632,0.05776260839407205,1.2612289665707128
W,6278,6343,145.81726870570702,3068,0.6376262626262627,0.04932813550655166,1.2189093191428586
W,6278,6344,134.26195714379818,3069,0.6659619450317125,0.049008913017765,1.2173387210186506
W,6278,6348,104.5419278113374,3065,0.6552325581395348,0.04340596686698462,1.1901293653320237
W,6278,6350,132.49566915053515,3069,0.6001360712518555,0.055487907812477914,1.2496575854187102
W,6278,6356,99.41964537441386,3067,0.7002906976744185,0.043147915561316606,1.1888922784026728
W,6278,6370,125.07419065155138,3069,0.6673015236567763,0.05002438314173538,1.222342639323465
W,6278,6375,94.16805252501544,3068,0.6653511473894964,0.044902992455005175,1.1973337187921003
W,6278,6380,173.44731669104448,3069,0.569847085058936,0.06364550789718659,1.291714690917817
W,6278,6391,104.3007953939102,3069,0.6451778385772914,0.05198502814654115,1.232068262948788
W,6279,6280,41.67204839071235,2977,0.723885381732097,0.033054464815057735,1.1415773889002532
W,6279,6283,75.94696177122945,2976,0.6903845048566009,0.03983041723920861,1.1731119080068078
W,6279,6285,92.47310623850983,2752,0.6032125984251968,0.05360038139365866,1.2401452831030586
W,6279,6286,62.786189383003325,2970,0.7206271965396054,0.03631882846401293,1.1566543163428586
W,6279,6290,57.108224509327236,2975,0.699126299491263,0.03694517799089003,1.1595715074538764
W,6279,6308,266.11709686021373,2921,0.5376885644768856,0.06626923004444156,1.3055777207193842
W,6279,6310,249.9755419997118,2977,0.5501076941486179,0.06363660035324681,1.2916679098419446
W,6279,6312,228.6274171763672,2958,0.49932305156581114,0.06627321105252985,1.305598882713036
W,6279,6316,230.78447834509768,2947,0.5488838153221716,0.061520191328154096,1.2806067240108439
W,6279,6319,251.39300232198067,2976,0.5113677156874477,0.06468120540000906,1.2971670702131932
W,6279,6320,217.41994427874474,2977,0.5442562539862519,0.06276402947346622,1.2870945379808698
W,6279,6330,186.5308491864472,2977,0.5270968186200248,0.058959421305635626,1.2673650641407024
W,6279,6343,180.78686338811988,2976,0.5742472627737226,0.052978927949095075,1.237031009325941
W,6279,6344,168.9122594711955,2977,0.6131386861313869,0.05168605819144226,1.2305797494627708
W,6279,6348,141.5229730025089,2973,0.6552108678021087,0.04637716310426298,1.2044745516854238
W,6279,6350,172.65582408749023,2977,0.5757163089661184,0.060327671566189775,1.2744210525192137
W,6279,6356,138.71322756677876,2975,0.6540275176022221,0.046373108694062345,1.2044548486116406
W,6279,6370,165.96514614064753,2977,0.6204379562043796,0.05510428193438749,1.247717744616552
W,6279,6375,134.84609025748637,2976,0.6310270381412563,0.050685299812737096,1.2256115804428955
W,6279,6380,212.44036272359537,2977,0.5362600430604422,0.06641033535261062,1.3063280367008652
W,6279,6391,141.5420560348451,2977,0.5921673217293655,0.0571367361401805,1.2580333064531002
W,6280,6283,117.50043051492366,3068,0.6224450993440441,0.04881268079662131,1.2163743470574728
W,6280,6285,51.577105918043806,2844,0.6305337519623233,0.04525012127182024,1.199011031727478
W,6280,6286,38.45089478133652,3062,0.7722813705890557,0.030321306138570057,1.1291151015997154
W,6280,6290,96.79444382151765,3067,0.633134865688175,0.043435400755485666,1.1902705589849016
W,6280,6308,291.845779684932,3013,0.5239670096357995,0.07160231204736253,1.334279638107098
W,6280,6310,276.2329773004144,3069,0.5318222531847134,0.06882072193346736,1.3192209154487615
W,6280,6312,251.14992358152776,3050,0.4486684387381514,0.06965674648236204,1.3237264481921622
W,6280,6316,255.15483577190696,3039,0.49361333621996106,0.06636872357836482,1.3061067187129376
W,6280,6319,281.16786332770124,3067,0.47646233974358976,0.06861521519544757,1.318116065343079
W,6280,6320,237.92639539969943,3069,0.4950294660396452,0.06537994954826708,1.3008602547457848
W,6280,6330,208.74391019417652,3069,0.5179212507237985,0.0619916498464934,1.2830614979133046
W,6280,6343,205.90982070231226,3068,0.5578073730939973,0.05787075018771758,1.2617820477260355
W,6280,6344,193.95546510314225,3069,0.6013095185069708,0.05554990842221685,1.2499714117507166
W,6280,6348,170.46166210644336,3065,0.6387685774946921,0.05224751372735026,1.2333767665358544
W,6280,6350,206.36072635977126,3069,0.5451958259926819,0.06648684723419995,1.3067350866289338
W,6280,6356,171.18896689204234,3067,0.661624203821656,0.054106455383754165,1.2426877717205813
W,6280,6370,203.44620029284278,3069,0.5704370744564023,0.062268211760639826,1.284503951659962
W,6280,6375,173.4509601985366,3068,0.5716455055468849,0.05746369602414077,1.2597016132139771
W,6280,6380,253.00500366669922,3069,0.5155309309833348,0.07239147837362406,1.33858763196902
W,6280,6391,182.76628833963846,3069,0.5763394529786436,0.06422075728414343,1.294739863624104
W,6283,6285,168.36831281364067,2843,0.5514888337468983,0.06573111079132096,1.3027207908496308
W,6283,6286,129.60609703745277,3061,0.6347641355267458,0.05253458389451382,1.2348095830589474
W,6283,6290,27.857035910644917,3066,0.7648712956954359,0.03263727507829697,1.13966571717402
W,6283,6308,238.33165851267793,3012,0.5740327027283962,0.058733603142027274,1.266204739632288
W,6283,6310,221.8858005865918,3068,0.5880946828358209,0.05622759581834191,1.2534073560613974
W,6283,6312,210.81463838656643,3049,0.5061111764014572,0.06109508256939857,1.2783978039118633
W,6283,6316,208.53240454331305,3038,0.5620931523439472,0.056455692717745344,1.2545661923322537
W,6283,6319,214.4468692276955,3066,0.595732276119403,0.054492772362542616,1.244632495196632
W,6283,6320,205.07378283668325,3068,0.5546798716696889,0.05810618191379647,1.2629870775990863
W,6283,6330,173.62889434180508,3068,0.5048846675712347,0.055975909429695776,1.2521300560868234
W,6283,6343,161.7324438087878,3067,0.6339712918660287,0.0484886928418573,1.2147839581119242
W,6283,6344,151.6947706607647,3068,0.6143669763072748,0.04799205986145586,1.2123505168813888
W,6283,6348,118.94936122897522,3064,0.6994029850746268,0.04214074537390314,1.184077289901311
W,6283,6350,130.86620164587183,3068,0.6040277336720652,0.049859513177607624,1.2215286766563622
W,6283,6356,106.15215154085901,3066,0.6950248756218905,0.040364466488446785,1.1756368406944857
W,6283,6370,111.72301305866033,3068,0.6748841996911992,0.042641892600107104,1.1864704786475906
W,6283,6375,79.53410076957297,3067,0.6901749530493229,0.0387403880627195,1.167976501996395
W,6283,6380,143.34259983597815,3068,0.6297280719689224,0.05240518752973772,1.2341635160627313
W,6283,6391,70.91913434907396,3068,0.6889266900790167,0.0448350021953696,1.1970054921253592
W,6285,6286,65.27473394792648,2837,0.6251526251526252,0.04310184073352246,1.188671544672974
W,6285,6290,148.36179916296427,2842,0.5915202907328891,0.0619075134828881,1.282623032296492
W,6285,6308,318.2521253084544,2788,0.4216344579102522,0.07782893567066419,1.3687080534252334
W,6285,6310,303.60023866960154,2844,0.47094017094017093,0.0778087971567808,1.3685950660875097
W,6285,6312,274.6119435501655,2833,0.456763925729443,0.07237520628269561,1.3384986434184247
W,6285,6316,280.72099506112716,2814,0.4609089872262774,0.07244111225471642,1.3388591107846313
W,6285,6319,312.7929153394372,2842,0.44822102961637844,0.08109677468715026,1.3871862033365092
W,6285,6320,259.396031879776,2844,0.5130452022204599,0.06839857418059159,1.3169524940782336
W,6285,6330,233.25630546439197,2844,0.48604282315622527,0.06706540814395887,1.3098177387786993
W,6285,6343,233.8672791090715,2843,0.5365494266128517,0.06804540055843569,1.3150581132665586
W,6285,6344,222.2828426803564,2844,0.4904286553141515,0.06929306837605996,1.3217643519912576
W,6285,6348,204.0765898914786,2840,0.5209401709401709,0.06670716917299802,1.3079080216752155
W,6285,6350,244.27135845281677,2844,0.5405485986881335,0.07800690543486939,1.369707023359027
W,6285,6356,208.64540519497086,2842,0.5481651376146789,0.06724545893194661,1.3107787558553747
W,6285,6370,246.09968731113256,2844,0.5114801864801864,0.07606578388978916,1.358856544242771
W,6285,6375,218.02722341496838,2843,0.5097136440202134,0.07289972643453181,1.3413705443265531
W,6285,6380,299.8791606999993,2844,0.4183053788316946,0.08531980885197699,1.4114969109846942
W,6285,6391,231.32317984717605,2844,0.4846153846153846,0.07583681120510057,1.3575831812306127
W,6286,6290,103.9107229181162,3061,0.6254628160372369,0.04734412323684735,1.2091837339013258
W,6286,6308,326.20885783912377,3006,0.4734216935181716,0.0753159347749197,1.3546915975526543
W,6286,6310,310.3110992231246,3062,0.47602075729927007,0.07387685571775997,1.3467394658518153
W,6286,6312,286.7753038267084,3043,0.4172653600781654,0.07460677379690786,1.35076615799843
W,6286,6316,290.05557816323454,3032,0.4500592183181997,0.07111480553284741,1.3316263020979335
W,6286,6319,313.252841744341,3060,0.4231295620437956,0.0749103910152447,1.352445175943744
W,6286,6320,274.2043592964159,3062,0.47438433726720786,0.06987678660512564,1.324915207684805
W,6286,6330,244.353273311794,3062,0.4835102853351029,0.06664182876051494,1.3075600424005247
W,6286,6343,240.3352373836132,3061,0.5206259677062597,0.06157720501188483,1.2809033002654622
W,6286,6344,228.3693809250319,3062,0.5002296973099893,0.06161526048819797,1.2811013018236654
W,6286,6348,202.78235319219067,3058,0.551654501216545,0.057858162049244495,1.2617176529477792
W,6286,6350,235.36607065526468,3062,0.5108971372366309,0.07146532902456583,1.3335334751883474
W,6286,6356,201.14863252288058,3060,0.5784063260340633,0.05793592073158291,1.2621154870916567
W,6286,6370,228.3386509116604,3062,0.5110495846967027,0.06719290920857149,1.3104981902477748
W,6286,6375,196.7895662841218,3061,0.5220669985981534,0.06282061853240864,1.287390582426475
W,6286,6380,271.62700241215623,3062,0.4881261873812619,0.07759256867690241,1.3673825928386767
W,6286,6391,199.51200773054802,3062,0.5274796049806785,0.06815864143324918,1.3156651862131157
W,6290,6308,260.9287741901499,3011,0.5467478729834023,0.06387379888698294,1.2929142928077868
W,6290,6310,244.4292309253354,3067,0.5722373188405797,0.06033933169698759,1.274481371872009
W,6290,6312,230.6540183617789,3048,0.49897295446764806,0.06448451140582914,1.2961295893929417
W,6290,6316,229.50973074484963,3037,0.5604271787586341,0.05922194300811674,1.268715477409563
W,6290,6319,238.91086034922458,3065,0.5742472627737226,0.058465676864581706,1.2648295899145776
W,6290,6320,223.3450118957207,3067,0.5309494785317621,0.06027500027740493,1.2741486170466998
