station,season,season_year,n_hours_present,n_value_present,n_hours_expected,present_share,value_share,station_id,stationname,station_type
06286,S,2020,2208,2208,2208,1.0,1.0,06286,Nieuw Beerta,mainland
06286,S,2021,2208,2208,2208,1.0,1.0,06286,Nieuw Beerta,mainland
06286,S,2022,2208,2208,2208,1.0,1.0,06286,Nieuw Beerta,mainland
06286,S,2023,2208,2208,2208,1.0,1.0,06286,Nieuw Beerta,mainland
06286,S,2024,2208,2208,2208,1.0,1.0,06286,Nieuw Beerta,mainland
06286,S,2025,2208,2208,2208,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,1991,2160,2057,2160,1.0,0.9523148148148148,06286,Nieuw Beerta,mainland
06286,W,1992,2184,2180,2184,1.0,0.9981684981684982,06286,Nieuw Beerta,mainland
06286,W,1993,2160,1991,2160,1.0,0.9217592592592593,06286,Nieuw Beerta,mainland
06286,W,1994,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,1995,2160,2115,2160,1.0,0.9791666666666666,06286,Nieuw Beerta,mainland
06286,W,1996,2184,2184,2184,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,1997,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,1998,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,1999,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2000,2184,2184,2184,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2001,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2002,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2003,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2004,2184,2184,2184,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2005,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2006,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2007,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2008,2184,2184,2184,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2009,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2010,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2011,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2012,2184,2184,2184,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2013,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2014,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2015,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2016,2184,2184,2184,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2017,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2018,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2019,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2020,2184,2184,2184,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2021,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2022,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2023,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2024,2184,2184,2184,1.0,1.0,06286,Nieuw Beerta,mainland
06286,W,2025,2160,2160,2160,1.0,1.0,06286,Nieuw Beerta,mainland
06290,S,1991,2208,2207,2208,1.0,0.9995471014492754,06290,Twenthe Airport,mainland
06290,S,1992,2208,2206,2208,1.0,0.9990942028985508,06290,Twenthe Airport,mainland
06290,S,1993,2208,2207,2208,1.0,0.9995471014492754,06290,Twenthe Airport,mainland
06290,S,1994,2208,2207,2208,1.0,0.9995471014492754,06290,Twenthe Airport,mainland
06290,S,1995,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,1996,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,1997,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,1998,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,1999,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2000,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2001,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2002,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2003,1488,1488,2208,0.6739130434782609,0.6739130434782609,06290,Twenthe Airport,mainland
06290,S,2004,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2005,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2006,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2007,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2008,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2009,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2010,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2011,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2012,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2013,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2014,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2015,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2016,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2017,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2018,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2019,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2020,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2021,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2022,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2023,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2024,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,S,2025,2208,2208,2208,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,1991,2160,2153,2160,1.0,0.9967592592592592,06290,Twenthe Airport,mainland
06290,W,1992,2184,2156,2184,1.0,0.9871794871794872,06290,Twenthe Airport,mainland
06290,W,1993,2160,2094,2160,1.0,0.9694444444444444,06290,Twenthe Airport,mainland
06290,W,1994,2160,2116,2160,1.0,0.9796296296296296,06290,Twenthe Airport,mainland
06290,W,1995,2160,2154,2160,1.0,0.9972222222222222,06290,Twenthe Airport,mainland
06290,W,1996,2184,2184,2184,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,1997,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,1998,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,1999,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2000,2184,2184,2184,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2001,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2002,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2003,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2004,2184,2184,2184,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2005,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2006,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2007,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2008,2184,2184,2184,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2009,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2010,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2011,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2012,2184,2184,2184,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2013,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2014,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2015,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2016,2184,2184,2184,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2017,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2018,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2019,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2020,2184,2184,2184,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2021,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2022,2160,2099,2160,1.0,0.9717592592592592,06290,Twenthe Airport,mainland
06290,W,2023,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2024,2184,2184,2184,1.0,1.0,06290,Twenthe Airport,mainland
06290,W,2025,2160,2160,2160,1.0,1.0,06290,Twenthe Airport,mainland
06308,S,1991,2208,2190,2208,1.0,0.9918478260869565,06308,Cadzand,mainland
06308,S,1992,2208,2200,2208,1.0,0.9963768115942029,06308,Cadzand,mainland
06308,S,1993,2208,2173,2208,1.0,0.9841485507246377,06308,Cadzand,mainland
06308,S,1994,2208,2185,2208,1.0,0.9895833333333334,06308,Cadzand,mainland
06308,S,1995,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,1996,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,1997,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,1998,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,1999,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2000,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2001,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2002,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2003,1488,1488,2208,0.6739130434782609,0.6739130434782609,06308,Cadzand,mainland
06308,S,2004,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2005,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2006,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2007,2208,1870,2208,1.0,0.8469202898550725,06308,Cadzand,mainland
06308,S,2008,2208,1888,2208,1.0,0.855072463768116,06308,Cadzand,mainland
06308,S,2009,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2010,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2011,2208,1230,2208,1.0,0.5570652173913043,06308,Cadzand,mainland
06308,S,2012,2208,1528,2208,1.0,0.6920289855072463,06308,Cadzand,mainland
06308,S,2013,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2014,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2015,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2016,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2017,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2018,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2019,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2020,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2021,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2022,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2023,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,S,2024,2208,2185,2208,1.0,0.9895833333333334,06308,Cadzand,mainland
06308,S,2025,2208,2208,2208,1.0,1.0,06308,Cadzand,mainland
06308,W,1991,2160,284,2160,1.0,0.13148148148148148,06308,Cadzand,mainland
06308,W,1992,2184,2143,2184,1.0,0.9812271062271062,06308,Cadzand,mainland
06308,W,1993,2160,2117,2160,1.0,0.9800925925925926,06308,Cadzand,mainland
06308,W,1994,2160,1739,2160,1.0,0.8050925925925926,06308,Cadzand,mainland
06308,W,1995,2160,2156,2160,1.0,0.9981481481481481,06308,Cadzand,mainland
06308,W,1996,2184,2174,2184,1.0,0.9954212454212454,06308,Cadzand,mainland
06308,W,1997,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,1998,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,1999,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2000,2184,2184,2184,1.0,1.0,06308,Cadzand,mainland
06308,W,2001,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2002,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2003,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2004,2184,2184,2184,1.0,1.0,06308,Cadzand,mainland
06308,W,2005,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2006,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2007,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2008,2184,2184,2184,1.0,1.0,06308,Cadzand,mainland
06308,W,2009,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2010,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2011,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2012,2184,2184,2184,1.0,1.0,06308,Cadzand,mainland
06308,W,2013,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2014,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2015,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2016,2184,2184,2184,1.0,1.0,06308,Cadzand,mainland
06308,W,2017,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2018,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2019,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2020,2184,2184,2184,1.0,1.0,06308,Cadzand,mainland
06308,W,2021,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06308,W,2022,2160,1411,2160,1.0,0.6532407407407408,06308,Cadzand,mainland
06308,W,2023,2160,1820,2160,1.0,0.8425925925925926,06308,Cadzand,mainland
06308,W,2024,2184,2184,2184,1.0,1.0,06308,Cadzand,mainland
06308,W,2025,2160,2160,2160,1.0,1.0,06308,Cadzand,mainland
06310,S,1991,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,1992,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,1993,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,1994,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,1995,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,1996,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,1997,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,1998,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,1999,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2000,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2001,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2002,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2003,1488,1488,2208,0.6739130434782609,0.6739130434782609,06310,Vlissingen,mainland
06310,S,2004,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2005,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2006,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2007,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2008,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2009,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2010,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2011,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2012,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2013,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2014,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2015,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2016,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2017,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2018,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2019,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2020,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2021,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2022,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2023,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2024,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,S,2025,2208,2208,2208,1.0,1.0,06310,Vlissingen,mainland
06310,W,1991,2160,2158,2160,1.0,0.9990740740740741,06310,Vlissingen,mainland
06310,W,1992,2184,2184,2184,1.0,1.0,06310,Vlissingen,mainland
06310,W,1993,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,1994,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,1995,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,1996,2184,2184,2184,1.0,1.0,06310,Vlissingen,mainland
06310,W,1997,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,1998,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,1999,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2000,2184,2184,2184,1.0,1.0,06310,Vlissingen,mainland
06310,W,2001,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2002,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2003,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2004,2184,2184,2184,1.0,1.0,06310,Vlissingen,mainland
06310,W,2005,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2006,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2007,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2008,2184,2184,2184,1.0,1.0,06310,Vlissingen,mainland
06310,W,2009,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2010,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2011,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2012,2184,2184,2184,1.0,1.0,06310,Vlissingen,mainland
06310,W,2013,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2014,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2015,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2016,2184,2184,2184,1.0,1.0,06310,Vlissingen,mainland
06310,W,2017,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2018,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2019,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2020,2184,2184,2184,1.0,1.0,06310,Vlissingen,mainland
06310,W,2021,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2022,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2023,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06310,W,2024,2184,2184,2184,1.0,1.0,06310,Vlissingen,mainland
06310,W,2025,2160,2160,2160,1.0,1.0,06310,Vlissingen,mainland
06311,S,1997,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,1998,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,1999,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2000,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2001,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2002,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2003,1488,1488,2208,0.6739130434782609,0.6739130434782609,06311,HOOFDPLAAT WP,mainland
06311,S,2004,2208,974,2208,1.0,0.4411231884057971,06311,HOOFDPLAAT WP,mainland
06311,S,2005,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2006,2208,2042,2208,1.0,0.9248188405797102,06311,HOOFDPLAAT WP,mainland
06311,S,2007,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2008,2208,1432,2208,1.0,0.6485507246376812,06311,HOOFDPLAAT WP,mainland
06311,S,2009,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2010,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2011,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2012,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2013,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2014,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2015,2208,2208,2208,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,S,2016,1825,0,2208,0.8265398550724637,0.0,06311,HOOFDPLAAT WP,mainland
06311,W,1997,695,671,2160,0.32175925925925924,0.3106481481481482,06311,HOOFDPLAAT WP,mainland
06311,W,1998,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,1999,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2000,2184,2184,2184,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2001,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2002,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2003,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2004,2184,0,2184,1.0,0.0,06311,HOOFDPLAAT WP,mainland
06311,W,2005,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2006,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2007,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2008,2184,2184,2184,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2009,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2010,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2011,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2012,2184,2184,2184,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2013,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2014,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2015,2160,2160,2160,1.0,1.0,06311,HOOFDPLAAT WP,mainland
06311,W,2016,2184,1496,2184,1.0,0.684981684981685,06311,HOOFDPLAAT WP,mainland
06312,S,1991,2208,2198,2208,1.0,0.9954710144927537,06312,Oosterschelde,mainland
06312,S,1992,2208,2179,2208,1.0,0.9868659420289855,06312,Oosterschelde,mainland
06312,S,1993,2208,2173,2208,1.0,0.9841485507246377,06312,Oosterschelde,mainland
06312,S,1994,2208,2007,2208,1.0,0.9089673913043478,06312,Oosterschelde,mainland
06312,S,1995,2208,2158,2208,1.0,0.9773550724637681,06312,Oosterschelde,mainland
06312,S,1996,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,1997,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,1998,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,1999,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2000,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2001,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2002,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2003,1488,1488,2208,0.6739130434782609,0.6739130434782609,06312,Oosterschelde,mainland
06312,S,2004,2208,0,2208,1.0,0.0,06312,Oosterschelde,mainland
06312,S,2005,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2006,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2007,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2008,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2009,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2010,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2011,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2012,2208,2044,2208,1.0,0.9257246376811594,06312,Oosterschelde,mainland
06312,S,2013,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2014,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2015,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2016,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2017,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2018,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2019,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2020,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2021,2208,1912,2208,1.0,0.8659420289855072,06312,Oosterschelde,mainland
06312,S,2022,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2023,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2024,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,S,2025,2208,2208,2208,1.0,1.0,06312,Oosterschelde,mainland
06312,W,1991,2160,2135,2160,1.0,0.9884259259259259,06312,Oosterschelde,mainland
06312,W,1992,2184,2138,2184,1.0,0.9789377289377289,06312,Oosterschelde,mainland
06312,W,1993,2160,2038,2160,1.0,0.9435185185185185,06312,Oosterschelde,mainland
06312,W,1994,2160,2156,2160,1.0,0.9981481481481481,06312,Oosterschelde,mainland
06312,W,1995,2160,2121,2160,1.0,0.9819444444444444,06312,Oosterschelde,mainland
06312,W,1996,2184,2184,2184,1.0,1.0,06312,Oosterschelde,mainland
06312,W,1997,2160,2160,2160,1.0,1.0,06312,Oosterschelde,mainland
06312,W,1998,2160,2160,2160,1.0,1.0,06312,Oosterschelde,mainland
06312,W,1999,2160,2160,2160,1.0,1.0,06312,Oosterschelde,mainland
06312,W,2000,2184,2184,2184,1.0,1.0,06312,Oosterschelde,mainland
06312,W,2001,2160,2160,2160,1.0,1.0,06312,Oosterschelde,mainland
