rep,scenario,i,j,dist_km,chi_u_0.90_summer,chi_u_0.90_winter,chi_u_0.95_summer,chi_u_0.95_winter,chi_u_0.98_summer,chi_u_0.98_winter,theta_hat_summer,theta_hat_winter,theta_true_summer,theta_true_winter,theta_hat_diff_W_minus_S,theta_true_diff_W_minus_S,chi_u_0.90_diff_W_minus_S,chi_u_0.95_diff_W_minus_S,chi_u_0.98_diff_W_minus_S
0,alternative,1,4,72.3406752078105,0.6349206349206349,0.7587301587301587,0.6624203821656051,0.7579617834394905,0.5873015873015873,0.8253968253968254,1.4067444566060263,1.2502183192275984,1.4170061002114218,1.2487374392619994,-0.1565261373784279,-0.1682686609494224,0.12380952380952381,0.09554140127388544,0.23809523809523803
0,alternative,1,5,72.72342181512468,0.6190476190476191,0.7936507936507936,0.6496815286624203,0.7643312101910829,0.5714285714285714,0.7619047619047619,1.4071524487443492,1.249316751043569,1.418001106279717,1.2493727927432687,-0.1578356977007802,-0.16862831353644836,0.17460317460317454,0.1146496815286625,0.19047619047619047
0,alternative,1,6,78.45217528087574,0.5936507936507937,0.7301587301587301,0.5859872611464968,0.7707006369426752,0.5714285714285714,0.7777777777777778,1.4143749647293253,1.2636396165953487,1.4325003496036635,1.2586702687104292,-0.1507353481339766,-0.17383008089323426,0.13650793650793647,0.18471337579617841,0.2063492063492064
0,alternative,1,7,121.91184619472288,0.5079365079365079,0.6984126984126984,0.4585987261146497,0.6942675159235668,0.49206349206349204,0.746031746031746,1.5172339984144372,1.32242888860863,1.5239793239846287,1.3192849357567793,-0.19480510980580723,-0.20469438822784936,0.19047619047619047,0.23566878980891715,0.253968253968254
0,alternative,1,8,122.58771101310354,0.5365079365079365,0.7015873015873015,0.5414012738853503,0.7261146496815286,0.5079365079365079,0.7301587301587301,1.4954462659380694,1.3128696416882992,1.52519952578237,1.3201197894211196,-0.18257662424977017,-0.20507973636125043,0.16507936507936505,0.1847133757961783,0.2222222222222222
0,alternative,1,9,158.88368228769428,0.4888888888888889,0.6634920634920635,0.4140127388535032,0.6815286624203821,0.4126984126984127,0.6666666666666666,1.5647879866737957,1.3641331726066235,1.584150648154443,1.3614714689384746,-0.20065481406717223,-0.22267917921596836,0.1746031746031746,0.2675159235668789,0.25396825396825395
0,alternative,1,10,161.01109524577817,0.47619047619047616,0.6730158730158731,0.49044585987261147,0.7197452229299363,0.42857142857142855,0.6984126984126984,1.5544453703613146,1.359902871094497,1.5872548808260567,1.3637095239714088,-0.19454249926681766,-0.22354535685464794,0.1968253968253969,0.2292993630573248,0.2698412698412698
0,alternative,1,11,159.94958691237414,0.473015873015873,0.6634920634920635,0.4394904458598726,0.643312101910828,0.4126984126984127,0.6507936507936508,1.5610053448616195,1.3677170929153002,1.585710272220263,1.3625950826977287,-0.19328825194631927,-0.22311518952253429,0.19047619047619047,0.20382165605095537,0.23809523809523814
0,alternative,1,12,183.88147809303632,0.4507936507936508,0.6349206349206349,0.46496815286624205,0.6687898089171974,0.49206349206349204,0.7619047619047619,1.610872618803363,1.383344430867008,1.6185963703854158,1.3866955289853236,-0.2275281879363551,-0.23190084140009226,0.18412698412698408,0.20382165605095537,0.2698412698412698
0,alternative,1,13,151.14249596575516,0.4888888888888889,0.6793650793650794,0.5159235668789809,0.7006369426751592,0.5238095238095238,0.7619047619047619,1.5694947810959687,1.3484297309479107,1.5725567855880478,1.3531699900913066,-0.221065050148058,-0.21938679549674123,0.19047619047619052,0.1847133757961783,0.23809523809523803
